search_rank,canonical_url,jurisdiction,word_count,modernbert_token_count_with_special_tokens,tokenizer_model_id,tokenizer_revision,fully_covered_at_512,fully_covered_at_1024,fully_covered_at_1536,fully_covered_at_2048,fully_covered_at_3072,fully_covered_at_4096,fully_covered_at_8192
1341,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/2005/processo_n_2004.61.20.001211-9_.html,Brazil,191,254,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1342,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nga/2005/hon._attorney_general_of_the_federation_v._hussaina_ibrahim_and_idris_aminus.html,Nigeria,150,170,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1343,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2005/case_no_b_4385-05.html,Sweden,175,205,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1344,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2005/united_states_v._lee.html,United States of America,149,186,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1345,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/dnk/2005/eastern_high_court_judgment_17_june_2005.html,Denmark,357,430,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1346,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2005/united_states_v._lueleni_fetongi_maka.html,United States of America,139,182,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1347,https://www.unodc.org/cld/case-law-doc/drugcrimetype/swe/2005/case_no_b_4156-04.html,Sweden,349,417,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1349,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2005/united_states_v._wallace.html,United States of America,409,510,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1351,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2005/k_110-04_.html,Serbia,98,117,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1353,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/usa/2005/united_states_v._gouw.html,United States of America,158,196,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1354,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2005/3_t_522004_.html,Slovakia,252,338,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1355,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2005/decision_no._240.html,Albania,16,22,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1356,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aus/2005/r_v_ds_2005.html,Australia,772,959,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1358,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2005/4_t_2022004_.html,Slovakia,273,374,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1359,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/col/2005/gonzalez_et_al.html,Colombia,214,253,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1360,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/dnk/2005/aarhus_district_court_judgment_15_march_2005.html,Denmark,27,34,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1361,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/chn/2005/chi_yui_oi-chee_lam.html,China,463,599,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1362,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2005/case_no_b_2698-04.html,Sweden,43,55,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1363,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/isr/2005/burnstein_vs._state_of_israel.html,Israel,124,162,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1365,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2005/decision_no._97.html,Albania,74,94,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1366,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2005/k_15104.html,Serbia,167,190,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1367,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/isr/2005/state_of_israel_vs._zaletzky.html,Israel,421,573,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1371,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/esp/2004/luis_manuel_hector.html,Spain,212,252,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1372,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/swe/2004/case_no_b_3863-04.html,Sweden,140,161,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1373,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/nga/2004/attorney-general_of_the_federation_v._sarah_okoya.html,Nigeria,248,319,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1374,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2004/united_states_v._theresa_mubang.html,United States of America,321,441,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1376,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/jpn/2004/1746_tokyo_high_court_2004_u_no._1746.html,Japan,81,94,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1377,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2004/united_states_v._michael_wayne_thomas_criminal_case_no._04-0082.html,United States of America,111,136,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1378,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2004/united_states_v._roman_valdma.html,United States of America,106,135,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1379,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2004/united_states_v._gates.html,United States of America,378,518,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1380,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2004/united_states_v._trakhtenberg.html,United States of America,78,94,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1381,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2004/p._v._state_of_u.p._and_ors..html,India,845,995,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1382,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/2004/processo_n_2004.03.00.022133-0_17015.html,Brazil,224,281,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1383,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/2004/processo_n_2004.03.00.022133-0_.html,Brazil,97,124,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1384,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2004/117_2004.html,Romania,267,329,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1385,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2004/united_states_v._herri_nasution_aka_usa_v._trisanti_et_al.html,United States of America,123,151,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1386,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2004/united_states_v_theodore_love_jr.html,United States of America,112,145,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1388,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gbr/2004/criminal_case_2004_ewca_crim_1275.html,United Kingdom of Great Britain and Northern Ireland,552,670,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1389,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2004/acr_1998.39.00.008956-8_trf1.html,Brazil,128,201,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1391,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2004/3_to_432004.html,Slovakia,259,369,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1392,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2004/3_t_1362003_.html,Slovakia,315,426,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1393,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2004/sahyog_mahila_mandal_and_anr._versus_state_of_gujarat_and_ors..html,India,810,1010,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1395,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2004/3_to_172004.html,Slovakia,219,301,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1396,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/chn/2004/kwok_ho.html,China,201,256,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1397,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mus/2004/lamarie_pierre_charles_jacques_v_the_state_.html,Mauritius,163,189,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1398,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2004/united_states_v._blackwell.html,United States of America,229,345,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1399,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2003/united_states_v._tong_xiong.html,United States of America,72,92,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1400,https://www.unodc.org/cld/case-law-doc/drugcrimetype/swe/2003/case_no_b_4388-03.html,Sweden,154,184,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1401,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2003/foyam_sk._fhoim_sk._fine_sk._and_samina_bibi_v._state_of_west_bengal.html,India,366,474,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1402,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/isr/2003/state_of_israel_vs._yaish_ben_david.html,Israel,147,186,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1403,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2003/acr_200102010335742rj.html,Brazil,147,185,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1404,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/isr/2003/borisov_et_al_vs._state_of_israel.html,Israel,393,491,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1405,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2003/united_states_v._timothy_bradley_criminal_case_no._03-cr-61.html,United States of America,247,316,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1406,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/isr/2003/frudenthal_vs._state_of_israel_.html,Israel,318,388,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1408,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2003/united_states_v._armando_soto-huarto.html,United States of America,307,378,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1409,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2003/savera_v._state_of_goa.html,India,424,539,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1410,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/col/2003/pareja_and_alvarez.html,Colombia,69,98,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1411,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2003/case_no_b_3065-03.html,Sweden,207,244,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1412,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mys/2003/_sampath_kumar_vellingiri_78_yang_lain_v_chin_well_fasteners_co_sdn_bhd.html,Malaysia,509,602,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1415,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2003/10402003.html,Romania,76,98,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1416,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2003/3_to_11192002_.html,Slovakia,394,527,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1417,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2003/acr_200051015330641rj.html,Brazil,65,91,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1418,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/2003/maxime_x.html,France,112,139,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1420,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2003/united_states_v._shannon_marie_wild.html,United States of America,141,160,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1421,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2003/processo_n_2001.71.03.001661-4_.html,Brazil,77,108,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1422,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2002/2_to_10752002_.html,Slovakia,397,537,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1424,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/che/2002/bge_129_iv_81_.html,Switzerland,462,554,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1425,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2002/3_to_2942002_.html,Slovakia,414,542,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1426,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2002/1_t_2452002_.html,Slovakia,244,349,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1427,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2002/prerana_versus_state_of_maharashtra_and_ors.html,India,609,765,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1428,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/cri/2002/maria_divina_altagracia_mejia_v._m.g.c..html,Costa Rica,126,146,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1429,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/chn/2002/yiu_sam.html,China,270,352,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1430,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2002/united_states_v_prosper_emeka_udogwu.html,United States of America,212,272,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1431,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2002/united_states_v._juan_ramos_criminal_case_no._01-14019.html,United States of America,127,158,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1432,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2002/mariakutty_v._state_of_tamil_nadu.html,India,605,815,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1433,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aut/2002/13os3902_2002.html,Austria,44,49,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1434,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2002/1_t_232000_.html,Slovakia,538,759,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1436,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/2001/_vincent_and_aminata_y..html,France,122,153,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1437,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2001/criminal_appeal_acr_no._990556979-0_trf5.html,Brazil,339,441,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1439,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2001/1_t_1522003_.html,Slovakia,432,570,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1440,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2001/2_t_1842001_.html,Slovakia,293,398,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1441,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2001/united_states_v_victor_nikolayevich_virchenko.html,United States of America,127,170,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1443,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2001/united_states_v._lakireddy_bali_reddy_.html,United States of America,292,395,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1444,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2001/united_states_v._jose_tecum_.html,United States of America,146,184,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1445,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2001/8_to_502001_.html,Slovakia,80,105,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1446,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2001/1_t_51999_.html,Slovakia,243,342,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1449,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2000/2_t_3362000_.html,Slovakia,288,402,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1450,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/isr/2000/hanuchov_vs._state_of_israel.html,Israel,60,83,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1452,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2000/3_t_1402000_.html,Slovakia,409,547,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1453,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2000/3_t_431998_.html,Slovakia,269,366,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1454,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2000/6_to_162000_.html,Slovakia,394,511,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1455,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2000/4_to_842000_.html,Slovakia,418,568,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1456,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bgd/2000/bangladesh_society_for_the_enforcement_of_human_rights_bsehr_and_ors_v._government_of_bangladesh_and_ors.html,Bangladesh,632,804,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1457,https://www.unodc.org/cld/case-law-doc/drugcrimetype/svk/2000/1_t_31999_and_1_t_772004_.html,Slovakia,389,513,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1458,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/1999/1_t_271999_.html,Slovakia,584,784,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,0,1,1,1,1,1,1
1460,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/fra/1999/liliane_z..html,France,89,130,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
1461,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/1999/k_8208_.html,Serbia,232,252,answerdotai/ModernBERT-base,8949b909ec900327062f0ebf497f51aef5e6f0c8,1,1,1,1,1,1,1
