search_rank,case_title,unodc_case_number,canonical_url,url_path_crime_type,fact_summary_status,has_english_fact_summary,has_any_fact_summary,fact_summary_variant_count,fact_summary_language_count,fact_summary_languages,has_sidebar_acts,sidebar_acts_count,has_sidebar_means,sidebar_means_count,has_sidebar_purpose,sidebar_purpose_count,has_legacy_keyword_acts,legacy_keyword_acts_count,has_legacy_keyword_means,legacy_keyword_means_count,has_legacy_keyword_purpose,legacy_keyword_purpose_count,has_victim_or_person_role_section,person_role_section_count,person_role_record_count,has_defendant_or_respondent_section,defendant_respondent_section_count,defendant_respondent_record_count,has_charges_claims_decisions,charge_subject_record_count,charge_record_count,has_court,tabbed_section_count,tabbed_pane_count,multi_pane_section_count,multilingual_section_count,multilingual_section_labels,crime_type_badge_count,parse_warning_count,parse_warning_severity_count,parse_warning_codes,overall_parse_status
894,Processo n 2005.70.03.005598-2,BRA040,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2009/processo_n_2005.70.03.005598-2.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,4,1,2,1,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
895,Dosar nr. 1ra – 707/2009,MDA045,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_7072009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1,1,2,1,2,4,1,0,0,0,0,,1,0,0,,FOUND
896,"H., S., D. & S.",KHM002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/khm/2009/h._s._d._s..html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,3,1,2,1,1,1,1,1,4,1,4,4,1,0,0,0,0,,2,0,0,,FOUND
897,R v Wei Tang 2009 23 VR 332,AUS001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aus/2009/r_v_wei_tang_2009_23_vr_332.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,6,1,2,1,1,5,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
898,United States v. Oscar Mondragon,USA087,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2009/united_states_v._oscar_mondragon.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,0,0,0,0,,1,0,0,,FOUND
899,CRIM. CASE NO. 05-236956,PHL008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2009/crim._case_no._05-236956.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,0,0,1,1,1,1,3,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
900,CRIM. CASE NO. 13462,PHL019,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/phl/2009/crim._case_no._13462.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,4,1,1,1,1,3,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
901,"Guria, Swayam Sevi Sansthan versus State of U.P. and Others",IND002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/ind/2009/guria_swayam_sevi_sansthan_versus_state_of_u.p._and_others.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
902,Case No. (102)-384-2009,AZE002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/aze/2009/case_no._102-384-2009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
903,1101-87-2009; 78-AP-L-2009-3,SLV002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/slv/2009/1101-87-2009_78-ap-l-2009-3.html,traffickingpersonscrimetype,FOUND,1,1,2,2,en|es,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,10,5,5,Fact Summary|Defendants / Respondents in the first instance|Commentary and Significant Features|Sources / Citations|unheaded:unheaded,2,0,0,,FOUND
904,Dosar nr. 1ra – 820/2009,MDA029,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_8202009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
905,United States v. Byron Thompson,USA159,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2009/united_states_v._byron_thompson.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,2,1,2,4,1,0,0,0,0,,1,0,0,,FOUND
906,M.N.A.A.,COL009,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/col/2009/m.n.a.a..html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
907,Irala et al,ARG002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2009/irala_et_al.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,3,1,1,1,1,10,1,1,3,1,3,3,1,0,0,0,0,,1,0,0,,FOUND
908,ACR 2000.42.00.000437-0 TRF1,BRA111,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/2009/acr_2000.42.00.000437-0_trf1.html,criminalgroupcrimetype,FOUND,1,1,1,1,en,1,5,0,0,1,1,1,5,0,0,1,1,1,1,1,1,1,3,1,3,6,1,0,0,0,0,,2,0,0,,FOUND
909,Dosar nr 1ra - 269/09,MDA019,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr_1ra_-_26909.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
910,Western High Court judgment 1 July 2009,DNK010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/dnk/2009/western_high_court_judgment_1_july_2009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,3,1,1,1,1,2,1,1,2,1,2,4,1,0,0,0,0,,1,0,0,,FOUND
911,First Instance Tribunal of Liege 29-06-2009,BEL028,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2009/first_instance_tribunal_of_liege_29-06-2009.html,traffickingpersonscrimetype,SECTION_ABSENT,0,0,0,0,,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,1,1,3,1,3,15,1,0,0,0,0,,1,0,0,,FOUND
912,Sentença 2001.70.02.002926-9 JFPR,BRA127,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2009/sentenca_2001.70.02.002926-9_jfpr.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,4,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,2,0,0,,FOUND
913,Case N 2900/09,ARG038,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/arg/2009/case_n_290009.html,traffickingpersonscrimetype,FOUND,1,1,2,2,en|es,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,4,1,4,4,1,3,6,3,3,Fact Summary|Commentary and Significant Features|Sources / Citations,1,0,0,,FOUND
914,Case No. 2008/12977,TUR004,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/tur/2009/case_no._200812977.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,4,0,0,1,1,1,1,1,1,1,5,1,5,10,1,0,0,0,0,,1,0,0,,FOUND
915,VI K.br. 391/08,SRB011,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/srb/2009/vi_k.br._39108_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
916,ACR 2007.36.00.008024-1MT,BRA080,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2009/acr_2007.36.00.008024-1mt.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,2,1,2,4,1,3,6,3,0,,2,9,6,DUPLICATE_TAB_PANE_ID|DUPLICATE_TAB_HREF|TAB_GROUP_NO_ACTIVE_PANE|DUPLICATE_TAB_PANE_ID|DUPLICATE_TAB_HREF|TAB_GROUP_NO_ACTIVE_PANE|DUPLICATE_TAB_PANE_ID|DUPLICATE_TAB_HREF|TAB_GROUP_NO_ACTIVE_PANE,PARTIAL
917,Processo nº 2009.03.00.014160-5,BRA027,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/2009/processo_n_2009.03.00.014160-5.html,criminalgroupcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,0,0,0,,3,0,0,,FOUND
918,Processo 2009.03.00.014160-5,BRA054,https://www.unodc.org/cld/case-law-doc/criminalgroupcrimetype/bra/2009/processo_2009.03.00.014160-5.html,criminalgroupcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,0,0,0,,3,0,0,,FOUND
919,ACR 2009.006064-9 SC,BRA082,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2009/acr_2009.006064-9_sc.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,,1,0,0,,FOUND
920,Case CA Brasov 43-Ap-2009,ROU035,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2009/case_ca_brasov_43-ap-2009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,5,1,1,1,1,10,1,1,4,1,4,8,1,0,0,0,0,,1,0,0,,FOUND
921,Dosar nr. 1ra – 632/2009,MDA049,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_6322009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
922,Case No. 2008/ 19262,TUR005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/tur/2009/case_no._2008_19262.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
923,First Instance Tribunal of Charleroi 12-06-2009,BEL022,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2009/first_instance_tribunal_of_charleroi_12-06-2009.html,traffickingpersonscrimetype,SECTION_ABSENT,0,0,0,0,,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,3,1,3,33,1,0,0,0,0,,1,0,0,,FOUND
924,"M.K.S. et al. v. Major W. KH N.S. A.S., et al.",USA121,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2009/m.k.s._et_al._v._major_w._kh_n.s._a.s._et_al._.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,3,1,1,3,1,3,6,1,0,0,0,0,,1,0,0,,FOUND
925,Case No B 1479-09,SWE010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/swe/2009/case_no_b_1479-09.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,4,1,3,1,1,1,1,1,1,1,5,1,5,10,1,0,0,0,0,,2,0,0,,FOUND
926,2 T 151/2005,SVK014,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2009/2_t_1512005_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,6,1,1,4,1,4,4,1,0,0,0,0,,1,0,0,,FOUND
927,270/43/2008,ROU007,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2009/270432008.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,0,0,0,0,1,1,3,1,1,6,1,6,6,1,0,0,0,0,,1,0,0,,FOUND
928,Dosar nr. 1ra – 597/09,MDA050,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_59709.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
929,Dosar nr. 1ra – 674/09,MDA047,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_67409.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1,0,0,0,0,,1,0,0,,FOUND
930,Processo nº 2005.72.09.000609-8,BRA016,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2009/processo_n_2005.72.09.000609-8.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
931,Muñoz,COL013,https://www.unodc.org/cld/case-law-doc/moneylaunderingcrimetype/col/2009/munoz.html,moneylaunderingcrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,1,1,2,1,1,12,1,1,1,1,1,3,1,0,0,0,0,,3,0,0,,FOUND
932,Dosar nr. 1ra – 731/09,MDA036,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_73109.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
933,Case No. 848-2009,GTM008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gtm/2009/case_no._848-2009_.html,traffickingpersonscrimetype,FOUND,1,1,2,2,en|es,0,0,0,0,0,0,1,2,1,4,0,0,1,1,1,1,1,1,1,1,1,1,6,12,6,6,Fact Summary|Defendants / Respondents in the first instance|Charges / Claims / Decisions|Commentary and Significant Features|Procedural Information|Sources / Citations,1,0,0,,FOUND
934,Kulab or Rampueng Thongmeesri or Sai-utah,THA006,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/tha/2009/kulab_or_rampueng_thongmeesri_or_sai-utah.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,2,0,0,,FOUND
935,Anonymous vs. Anonymous,ISR005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/isr/2009/anonymous_vs._anonymous.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
936,Dosar nr. 1ra – 511/2009,MDA059,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_5112009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,3,1,1,1,1,2,1,1,4,1,4,1,1,0,0,0,0,,1,0,0,,FOUND
937,KZ I 2880-08,SRB023,https://www.unodc.org/cld/case-law-doc/corruptioncrimetype/srb/2009/kz_i_2880-08.html,corruptioncrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,4,1,1,1,1,10,1,1,12,1,12,12,1,0,0,0,0,,3,0,0,,FOUND
938,"United States v. Lynda Dieu Phan, Justin Phan, Duc Cao Nguyen",USA115,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2009/united_states_v._lynda_dieu_phan_justin_phan_duc_cao_nguyen.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,2,1,2,1,1,1,1,1,3,1,3,16,1,0,0,0,0,,1,0,0,,FOUND
939,Decision No.292,ALB002,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/alb/2009/decision_no.292.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,0,0,1,1,1,1,5,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
940,Processo 5/02.7ZRC,PRT004,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/prt/2009/processo_502.7zrc.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,,1,0,0,,FOUND
941,Dosar nr. 1ra – 578/2009,MDA052,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_5782009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,3,1,3,2,1,0,0,0,0,,1,0,0,,FOUND
942,880 k/PID SUS/2009,IDN0010,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/idn/2009/880_kpid_sus2009_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
943,Dosar nr. 1ra – 513/2009,MDA057,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_5132009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
944,1 T 103/2003,SVK001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/svk/2009/1_t_1032003_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,3,1,1,1,1,4,1,1,3,1,3,5,1,0,0,0,0,,1,0,0,,FOUND
945,Dosar nr 1ra - 433/2009,MDA039,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr_1ra_-_4332009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
946,Dosar nr 1ra - 407/2009,MDA038,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr_1ra_-_4072009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,4,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
947,Dosar nr. 1ra – 576/2009,MDA054,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr._1ra_5762009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,0,0,0,0,,1,0,0,,FOUND
948,Case CA Brasov 29-Ap 2009,ROU037,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2009/case_ca_brasov_29-ap_2009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,4,1,1,5,1,5,9,1,0,0,0,0,,1,0,0,,FOUND
949,Criminal Appeal no. 5993CE (2004.81.00.0061580),BRA92,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2009/criminal_appeal_no._5993ce_2004.81.00.0061580.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,2,0,0,0,0,0,,1,0,0,,FOUND
950,Teerapong or Pa-Kack Khemthong and Others,THA008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/tha/2009/teerapong_or_pa-kack_khemthong_and_others.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,3,1,1,1,1,12,1,1,4,1,4,12,1,0,0,0,0,,1,0,0,,FOUND
951,Benita et al,ESP001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/esp/2009/benita_et_al.html,traffickingpersonscrimetype,FOUND,1,1,2,2,en|es,0,0,0,0,0,0,1,4,1,2,1,1,1,1,1,1,1,5,1,5,7,1,6,12,6,6,Fact Summary|Charges / Claims / Decisions|Charges / Claims / Decisions|Charges / Claims / Decisions|Procedural Information|Sources / Citations,1,0,0,,FOUND
952,Presuda Х-K-06/181,BIHx003,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bih/2009/presuda_-k-06181.html,traffickingpersonscrimetype,SECTION_ABSENT,0,0,0,0,,0,0,0,0,0,0,1,3,1,2,1,1,1,1,1,1,1,2,1,2,5,1,0,0,0,0,,1,0,0,,FOUND
953,Sentenca 2006.72.03.003070-2 JFSC,BRA130,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bra/2009/sentenca_2006.72.03.003070-2_jfsc.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,1,5,1,2,1,1,1,5,1,2,1,1,1,1,2,1,1,1,1,1,3,1,0,0,0,0,,2,0,0,,FOUND
954,United States v. Farrell,USA006,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2009/united_states_v._farrell.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,4,1,1,1,1,1,1,1,2,1,2,10,1,0,0,0,0,,1,0,0,,FOUND
955,"AMBC, MCB, CEPM & MLCG",GTM001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gtm/2009/ambc_mcb_cepm_mlcg.html,traffickingpersonscrimetype,FOUND,1,1,2,2,en|es,0,0,0,0,0,0,1,3,1,2,1,1,1,1,2,1,1,4,1,4,5,1,6,12,6,6,Fact Summary|Defendants / Respondents in the first instance|Defendants / Respondents in the first instance|Charges / Claims / Decisions|Commentary and Significant Features|Sources / Citations,1,0,0,,FOUND
956,Case No. 157/2009,BGR008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bgr/2009/case_no._1572009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,4,1,1,1,1,5,1,1,1,1,1,1,1,0,0,0,0,,1,0,0,,FOUND
957,Case No. 38-2009,GTM006,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/gtm/2009/case_no._38-2009.html,traffickingpersonscrimetype,FOUND,1,1,2,2,en|es,0,0,0,0,0,0,1,2,1,5,0,0,1,1,1,1,1,4,1,4,4,1,9,18,9,9,Fact Summary|Defendants / Respondents in the first instance|Charges / Claims / Decisions|Charges / Claims / Decisions|Charges / Claims / Decisions|Charges / Claims / Decisions|Commentary and Significant Features|Procedural Information|Sources / Citations,1,0,0,,FOUND
958,Vilutis,CAN008,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2009/vilutis.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,4,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,,2,0,0,,FOUND
959,Dosar nr 1ra - 503/2009,MDA051,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/mda/2009/dosar_nr_1ra_-_5032009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,1,1,1,3,1,3,1,1,0,0,0,0,,1,0,0,,FOUND
960,Shartanbayev and Kim,KAZ001,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/kaz/2009/shartanbayev_and_kim.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,2,1,2,1,1,1,1,2,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
961,Criminal Decision no. 45/2009,ROU045,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2009/criminal_decision_no._452009_.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,3,1,1,1,1,5,1,1,2,1,2,4,1,0,0,0,0,,1,0,0,,FOUND
962,Emerson,CAN009,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/can/2009/emerson.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,3,1,1,1,1,3,1,1,1,1,1,6,1,0,0,0,0,,2,0,0,,FOUND
963,Case No. 78/2009,BGR009,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bgr/2009/case_no._782009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,6,1,3,1,1,1,1,1,4,1,4,7,1,0,0,0,0,,1,0,0,,FOUND
964,United States v. Jorge Flores-Rojas,USA156,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2009/united_states_v._jorge_flores-rojas.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,3,1,2,1,1,1,1,3,1,1,1,1,1,2,1,0,0,0,0,,1,0,0,,FOUND
965,Limited Liability Company T.C. et al.,BEL005,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/bel/2009/limited_liability_company_t.c._et_al..html,traffickingpersonscrimetype,SECTION_ABSENT,0,0,0,0,,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,0,0,0,0,,1,0,0,,FOUND
966,United States v. Don L. Elbert II,USA082,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2009/united_states_v._don_l._elbert_ii.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,1,0,0,0,0,,1,0,0,,FOUND
967,United States v. Yingji Jin,USA118,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/usa/2009/united_states_v._yingji_jin.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,,1,0,0,,FOUND
968,Case CA Bacau 47-2009,ROU038,https://www.unodc.org/cld/case-law-doc/traffickingpersonscrimetype/rou/2009/case_ca_bacau_47-2009.html,traffickingpersonscrimetype,FOUND,1,1,1,1,en,0,0,0,0,0,0,1,5,1,6,1,1,1,1,11,1,1,3,1,3,4,1,0,0,0,0,,1,0,0,,FOUND
969,Appeal - Expte Nº 9587/07,ARGh001,https://www.unodc.org/cld/case-law-doc/migrantsmugglingcrimetype/arg/2009/appeal_-_expte_n_958707_.html,migrantsmugglingcrimetype,FOUND,1,1,1,1,en,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,3,0,0,,FOUND
